# seconds, nanoseconds, trueX, trueY, trueZ, trueYaw, odomX, odomY, odomZ, odomYaw
1.731226752000000000e+09,8.107479040000000000e+08,-1.295626401901245117e+00,-3.019220113754272461e+00,5.000011250376701355e-02,-3.141435384750366211e+00,-1.534998178482055664e+00,-1.798561096191406250e+00,0.000000000000000000e+00,2.562789201736450195e+00
1.731226752000000000e+09,9.109844480000000000e+08,-1.345343232154846191e+00,-3.019226789474487305e+00,5.000010132789611816e-02,-3.141482591629028320e+00,-1.534998178482055664e+00,-1.798561096191406250e+00,0.000000000000000000e+00,2.562789201736450195e+00
1.731226752000000000e+09,1.086710100000000000e+07,-1.395060181617736816e+00,-3.019231319427490234e+00,5.000009387731552124e-02,-3.141515731811523438e+00,-1.676489710807800293e+00,-1.706076979637145996e+00,0.000000000000000000e+00,2.562581777572631836e+00
1.731226752000000000e+09,1.108891360000000000e+08,-1.444777011871337891e+00,-3.019234657287597656e+00,5.000009015202522278e-02,-3.141538858413696289e+00,-1.676489710807800293e+00,-1.706076979637145996e+00,0.000000000000000000e+00,2.562581777572631836e+00
1.731226752000000000e+09,2.109377120000000000e+08,-1.494472384452819824e+00,-3.019234657287597656e+00,5.000074207782745361e-02,3.141557455062866211e+00,-1.676489710807800293e+00,-1.706076979637145996e+00,0.000000000000000000e+00,2.562581777572631836e+00
1.731226752000000000e+09,3.110506880000000000e+08,-1.544189214706420898e+00,-3.019233226776123047e+00,5.000057816505432129e-02,3.141567707061767578e+00,-1.676489710807800293e+00,-1.706076979637145996e+00,0.000000000000000000e+00,2.562581777572631836e+00
1.731226752000000000e+09,4.118732160000000000e+08,-1.593906044960021973e+00,-3.019232273101806641e+00,5.000045150518417358e-02,3.141575098037719727e+00,-1.817966341972351074e+00,-1.613570928573608398e+00,0.000000000000000000e+00,2.562484502792358398e+00
1.731226752000000000e+09,5.121206400000000000e+08,-1.643622875213623047e+00,-3.019231557846069336e+00,5.000035837292671204e-02,3.141580104827880859e+00,-1.817966341972351074e+00,-1.613570928573608398e+00,0.000000000000000000e+00,2.562484502792358398e+00
1.731226752000000000e+09,6.118964480000000000e+08,-1.693339824676513672e+00,-3.019231081008911133e+00,5.000028759241104126e-02,3.141583681106567383e+00,-1.817966341972351074e+00,-1.613570928573608398e+00,0.000000000000000000e+00,2.562484502792358398e+00
1.731226752000000000e+09,7.120422400000000000e+08,-1.743056654930114746e+00,-3.019230604171752930e+00,5.000023543834686279e-02,3.141586303710937500e+00,-1.959442138671875000e+00,-1.521062731742858887e+00,0.000000000000000000e+00,2.562501192092895508e+00
1.731226752000000000e+09,8.119007360000000000e+08,-1.792773604393005371e+00,-3.019230365753173828e+00,5.000019446015357971e-02,3.141587972640991211e+00,-1.959442138671875000e+00,-1.521062731742858887e+00,0.000000000000000000e+00,2.562501192092895508e+00
1.731226752000000000e+09,9.119757440000000000e+08,-1.842490434646606445e+00,-3.019230127334594727e+00,5.000016465783119202e-02,3.141589164733886719e+00,-1.959442138671875000e+00,-1.521062731742858887e+00,0.000000000000000000e+00,2.562501192092895508e+00
1.731226752000000000e+09,1.196557500000000000e+07,-1.892207264900207520e+00,-3.019230127334594727e+00,5.000014230608940125e-02,3.141590118408203125e+00,-1.959442138671875000e+00,-1.521062731742858887e+00,0.000000000000000000e+00,2.562501192092895508e+00
1.731226752000000000e+09,1.120814560000000000e+08,-1.941924214363098145e+00,-3.019229888916015625e+00,5.000012740492820740e-02,3.141590833663940430e+00,-2.100918769836425781e+00,-1.428555846214294434e+00,0.000000000000000000e+00,2.562506198883056641e+00
1.731226752000000000e+09,2.120596000000000000e+08,-1.991641044616699219e+00,-3.019229888916015625e+00,5.000011250376701355e-02,3.141591072082519531e+00,-2.100918769836425781e+00,-1.428555846214294434e+00,0.000000000000000000e+00,2.562506198883056641e+00
1.731226752000000000e+09,3.125323520000000000e+08,-2.041357994079589844e+00,-3.019229888916015625e+00,5.000010505318641663e-02,3.141591548919677734e+00,-2.100918769836425781e+00,-1.428555846214294434e+00,0.000000000000000000e+00,2.562506198883056641e+00
1.731226752000000000e+09,4.129582400000000000e+08,-2.091074943542480469e+00,-3.019229888916015625e+00,5.000009760260581970e-02,3.141591548919677734e+00,-2.242395877838134766e+00,-1.336049437522888184e+00,0.000000000000000000e+00,2.562507629394531250e+00
1.731226752000000000e+09,5.132463680000000000e+08,-2.140773534774780273e+00,-3.019230127334594727e+00,5.000085756182670593e-02,3.141574621200561523e+00,-2.242395877838134766e+00,-1.336049437522888184e+00,0.000000000000000000e+00,2.562507629394531250e+00
1.731226752000000000e+09,6.132016640000000000e+08,-2.190490245819091797e+00,-3.019229412078857422e+00,5.000066384673118591e-02,3.141579866409301758e+00,-2.242395877838134766e+00,-1.336049437522888184e+00,0.000000000000000000e+00,2.562507629394531250e+00
1.731226752000000000e+09,7.133491200000000000e+08,-2.240207195281982422e+00,-3.019228935241699219e+00,5.000051483511924744e-02,3.141583442687988281e+00,-2.383872270584106445e+00,-1.243544101715087891e+00,0.000000000000000000e+00,2.562519788742065430e+00
1.731226752000000000e+09,8.128737920000000000e+08,-2.289924144744873047e+00,-3.019228458404541016e+00,5.000040680170059204e-02,3.141586065292358398e+00,-2.383872270584106445e+00,-1.243544101715087891e+00,0.000000000000000000e+00,2.562519788742065430e+00
1.731226752000000000e+09,9.130265600000000000e+08,-2.339640855789184570e+00,-3.019228219985961914e+00,5.000032484531402588e-02,3.141587734222412109e+00,-2.383872270584106445e+00,-1.243544101715087891e+00,0.000000000000000000e+00,2.562519788742065430e+00
1.731226752000000000e+09,2.185637200000000000e+07,-2.389357805252075195e+00,-3.019227981567382812e+00,5.000026151537895203e-02,3.141589164733886719e+00,-2.383872270584106445e+00,-1.243544101715087891e+00,0.000000000000000000e+00,2.562519788742065430e+00
1.731226752000000000e+09,1.188901280000000000e+08,-2.439074754714965820e+00,-3.019227981567382812e+00,5.000021681189537048e-02,3.141590118408203125e+00,-2.525350809097290039e+00,-1.151039958000183105e+00,0.000000000000000000e+00,2.562526464462280273e+00
1.731226752000000000e+09,2.159466720000000000e+08,-2.488791465759277344e+00,-3.019227743148803711e+00,5.000017955899238586e-02,3.141590595245361328e+00,-2.525350809097290039e+00,-1.151039958000183105e+00,0.000000000000000000e+00,2.562526464462280273e+00
1.731226752000000000e+09,3.155248320000000000e+08,-2.538508415222167969e+00,-3.019227743148803711e+00,5.000015348196029663e-02,3.141591072082519531e+00,-2.525350809097290039e+00,-1.151039958000183105e+00,0.000000000000000000e+00,2.562526464462280273e+00
1.731226752000000000e+09,4.150032000000000000e+08,-2.588225364685058594e+00,-3.019227743148803711e+00,5.000013485550880432e-02,3.141591310501098633e+00,-2.666829824447631836e+00,-1.058536529541015625e+00,0.000000000000000000e+00,2.562528610229492188e+00
1.731226752000000000e+09,5.149525440000000000e+08,-2.637942314147949219e+00,-3.019227743148803711e+00,5.000011995434761047e-02,3.141591548919677734e+00,-2.666829824447631836e+00,-1.058536529541015625e+00,0.000000000000000000e+00,2.562528610229492188e+00
1.731226752000000000e+09,6.150444160000000000e+08,-2.687659025192260742e+00,-3.019227504730224609e+00,5.000010877847671509e-02,3.141591787338256836e+00,-2.666829824447631836e+00,-1.058536529541015625e+00,0.000000000000000000e+00,2.562528610229492188e+00
1.731226752000000000e+09,7.152430080000000000e+08,-2.737375974655151367e+00,-3.019227504730224609e+00,5.000010132789611816e-02,3.141591787338256836e+00,-2.666829824447631836e+00,-1.058536529541015625e+00,0.000000000000000000e+00,2.562528610229492188e+00
1.731226752000000000e+09,8.147445120000000000e+08,-2.787075281143188477e+00,-3.019228458404541016e+00,5.000099167227745056e-02,3.141571044921875000e+00,-2.808308839797973633e+00,-9.660331010818481445e-01,0.000000000000000000e+00,2.562529325485229492e+00
1.731226752000000000e+09,9.149638400000000000e+08,-2.836791515350341797e+00,-3.019227504730224609e+00,5.000076070427894592e-02,3.141577243804931641e+00,-2.808308839797973633e+00,-9.660331010818481445e-01,0.000000000000000000e+00,2.562529325485229492e+00
1.731226752000000000e+09,1.497335600000000000e+07,-2.886508226394653320e+00,-3.019226789474487305e+00,5.000058934092521667e-02,3.141581773757934570e+00,-2.808308839797973633e+00,-9.660331010818481445e-01,0.000000000000000000e+00,2.562529325485229492e+00
1.731226752000000000e+09,1.147904480000000000e+08,-2.936225175857543945e+00,-3.019226312637329102e+00,5.000046268105506897e-02,3.141584873199462891e+00,-2.949787378311157227e+00,-8.735308051109313965e-01,0.000000000000000000e+00,2.562541007995605469e+00
1.731226752000000000e+09,2.150202080000000000e+08,-2.985942125320434570e+00,-3.019226074218750000e+00,5.000036582350730896e-02,3.141587018966674805e+00,-2.949787378311157227e+00,-8.735308051109313965e-01,0.000000000000000000e+00,2.562541007995605469e+00
1.731226752000000000e+09,3.149097920000000000e+08,-3.035658836364746094e+00,-3.019225835800170898e+00,5.000029504299163818e-02,3.141588449478149414e+00,-2.949787378311157227e+00,-8.735308051109313965e-01,0.000000000000000000e+00,2.562541007995605469e+00
1.731226752000000000e+09,4.149884160000000000e+08,-3.085375785827636719e+00,-3.019225835800170898e+00,5.000023916363716125e-02,3.141589641571044922e+00,-3.091267824172973633e+00,-7.810297012329101562e-01,0.000000000000000000e+00,2.562547922134399414e+00
1.731226752000000000e+09,5.156019200000000000e+08,-3.135092735290527344e+00,-3.019225597381591797e+00,5.000019818544387817e-02,3.141590356826782227e+00,-3.091267824172973633e+00,-7.810297012329101562e-01,0.000000000000000000e+00,2.562547922134399414e+00
1.731226752000000000e+09,6.158701440000000000e+08,-3.184809446334838867e+00,-3.019225597381591797e+00,5.000016838312149048e-02,3.141590833663940430e+00,-3.091267824172973633e+00,-7.810297012329101562e-01,0.000000000000000000e+00,2.562547922134399414e+00
1.731226752000000000e+09,7.160204160000000000e+08,-3.234526395797729492e+00,-3.019225597381591797e+00,5.000014603137969971e-02,3.141591310501098633e+00,-3.091267824172973633e+00,-7.810297012329101562e-01,0.000000000000000000e+00,2.562547922134399414e+00
1.731226752000000000e+09,8.160881920000000000e+08,-3.284243345260620117e+00,-3.019225358963012695e+00,5.000012740492820740e-02,3.141591548919677734e+00,-3.232748746871948242e+00,-6.885291337966918945e-01,0.000000000000000000e+00,2.562549829483032227e+00
1.731226752000000000e+09,9.160002560000000000e+08,-3.323701381683349609e+00,-3.019227743148803711e+00,4.999630525708198547e-02,3.141250133514404297e+00,-3.232748746871948242e+00,-6.885291337966918945e-01,0.000000000000000000e+00,2.562549829483032227e+00
1.731226752000000000e+09,1.593815700000000000e+07,-3.329088449478149414e+00,-3.019240856170654297e+00,5.000102892518043518e-02,3.075593709945678711e+00,-3.232748746871948242e+00,-6.885291337966918945e-01,0.000000000000000000e+00,2.562549829483032227e+00
1.731226752000000000e+09,1.160074640000000000e+08,-3.329357624053955078e+00,-3.019211530685424805e+00,5.000099167227745056e-02,2.986926555633544922e+00,-3.278531789779663086e+00,-6.582905650138854980e-01,0.000000000000000000e+00,2.331871271133422852e+00
1.731226752000000000e+09,2.159395200000000000e+08,-3.329598903656005859e+00,-3.019163608551025391e+00,5.000096932053565979e-02,2.898336648941040039e+00,-3.278531789779663086e+00,-6.582905650138854980e-01,0.000000000000000000e+00,2.331871271133422852e+00
1.731226752000000000e+09,3.158214720000000000e+08,-3.329808473587036133e+00,-3.019102096557617188e+00,5.000096559524536133e-02,2.809815168380737305e+00,-3.278531789779663086e+00,-6.582905650138854980e-01,0.000000000000000000e+00,2.331871271133422852e+00
1.731226752000000000e+09,4.164872320000000000e+08,-3.329984426498413086e+00,-3.019033193588256836e+00,5.000096932053565979e-02,2.721352815628051758e+00,-3.278531789779663086e+00,-6.582905650138854980e-01,0.000000000000000000e+00,2.331871271133422852e+00
1.731226752000000000e+09,5.173154880000000000e+08,-3.330126285552978516e+00,-3.018962860107421875e+00,5.000098794698715210e-02,2.632940292358398438e+00,-3.278954505920410156e+00,-6.576799750328063965e-01,0.000000000000000000e+00,1.996474623680114746e+00
1.731226752000000000e+09,6.171227520000000000e+08,-3.330234050750732422e+00,-3.018896818161010742e+00,5.000101029872894287e-02,2.544567584991455078e+00,-3.278954505920410156e+00,-6.576799750328063965e-01,0.000000000000000000e+00,1.996474623680114746e+00
1.731226752000000000e+09,7.168002560000000000e+08,-3.330309152603149414e+00,-3.018841505050659180e+00,5.000104382634162903e-02,2.456223726272583008e+00,-3.278954505920410156e+00,-6.576799750328063965e-01,0.000000000000000000e+00,1.996474623680114746e+00
1.731226752000000000e+09,8.171151360000000000e+08,-3.330353975296020508e+00,-3.018801927566528320e+00,5.000107362866401672e-02,2.367898464202880859e+00,-3.279063701629638672e+00,-6.573072075843811035e-01,0.000000000000000000e+00,1.661696910858154297e+00
1.731226752000000000e+09,9.170282240000000000e+08,-3.330372571945190430e+00,-3.018782854080200195e+00,5.000109970569610596e-02,2.279581546783447266e+00,-3.279063701629638672e+00,-6.573072075843811035e-01,0.000000000000000000e+00,1.661696910858154297e+00
1.731226752000000000e+09,1.703656800000000000e+07,-3.330367565155029297e+00,-3.018790006637573242e+00,5.000111460685729980e-02,2.191260099411010742e+00,-3.279063701629638672e+00,-6.573072075843811035e-01,0.000000000000000000e+00,1.661696910858154297e+00
1.731226752000000000e+09,1.168817120000000000e+08,-3.330344438552856445e+00,-3.018826484680175781e+00,5.000111833214759827e-02,2.102924108505249023e+00,-3.279074668884277344e+00,-6.573053002357482910e-01,0.000000000000000000e+00,1.327085971832275391e+00
1.731226752000000000e+09,2.168543040000000000e+08,-3.330308675765991211e+00,-3.018894672393798828e+00,5.000110715627670288e-02,2.014562368392944336e+00,-3.279074668884277344e+00,-6.573053002357482910e-01,0.000000000000000000e+00,1.327085971832275391e+00
1.731226752000000000e+09,3.179038720000000000e+08,-3.330266237258911133e+00,-3.018996715545654297e+00,5.000108107924461365e-02,1.926164031028747559e+00,-3.279074668884277344e+00,-6.573053002357482910e-01,0.000000000000000000e+00,1.327085971832275391e+00
1.731226752000000000e+09,4.179404480000000000e+08,-3.330222845077514648e+00,-3.019132852554321289e+00,5.000105127692222595e-02,1.837717890739440918e+00,-3.279074668884277344e+00,-6.573053002357482910e-01,0.000000000000000000e+00,1.327085971832275391e+00
1.731226752000000000e+09,5.181053120000000000e+08,-3.330184936523437500e+00,-3.019303083419799805e+00,5.000101774930953979e-02,1.749213457107543945e+00,-3.279239654541015625e+00,-6.576576828956604004e-01,0.000000000000000000e+00,9.921538829803466797e-01
1.731226752000000000e+09,6.179955840000000000e+08,-3.330987691879272461e+00,-3.013967275619506836e+00,5.000424385070800781e-02,1.666410803794860840e+00,-3.279239654541015625e+00,-6.576576828956604004e-01,0.000000000000000000e+00,9.921538829803466797e-01
1.731226752000000000e+09,7.178389760000000000e+08,-3.334939479827880859e+00,-2.966844558715820312e+00,4.998521506786346436e-02,1.656677246093750000e+00,-3.279239654541015625e+00,-6.576576828956604004e-01,0.000000000000000000e+00,9.921538829803466797e-01
1.731226752000000000e+09,8.179646080000000000e+08,-3.339218616485595703e+00,-2.916653394699096680e+00,5.000068619847297668e-02,1.655598878860473633e+00,-3.215598106384277344e+00,-5.846968293190002441e-01,0.000000000000000000e+00,8.520117998123168945e-01
1.731226752000000000e+09,9.181768960000000000e+08,-3.343403816223144531e+00,-2.867136955261230469e+00,5.000053346157073975e-02,1.654649615287780762e+00,-3.215598106384277344e+00,-5.846968293190002441e-01,0.000000000000000000e+00,8.520117998123168945e-01
1.731226752000000000e+09,1.877521600000000000e+07,-3.347542285919189453e+00,-2.817616224288940430e+00,5.000042170286178589e-02,1.653699517250061035e+00,-3.215598106384277344e+00,-5.846968293190002441e-01,0.000000000000000000e+00,8.520117998123168945e-01
1.731226752000000000e+09,1.187142400000000000e+08,-3.351633548736572266e+00,-2.768091440200805664e+00,5.000033602118492126e-02,1.652748346328735352e+00,-3.215598106384277344e+00,-5.846968293190002441e-01,0.000000000000000000e+00,8.520117998123168945e-01
1.731226752000000000e+09,2.328114400000000000e+08,-3.355679035186767578e+00,-2.718569278717041016e+00,4.999653995037078857e-02,1.651735305786132812e+00,-3.104116916656494141e+00,-4.577395617961883545e-01,0.000000000000000000e+00,8.484134078025817871e-01
1.731226752000000000e+09,3.263788800000000000e+08,-3.359667062759399414e+00,-2.669048070907592773e+00,5.000070482492446899e-02,1.650721669197082520e+00,-3.104116916656494141e+00,-4.577395617961883545e-01,0.000000000000000000e+00,8.484134078025817871e-01
1.731226752000000000e+09,4.242232640000000000e+08,-3.362398386001586914e+00,-2.625306129455566406e+00,5.000032112002372742e-02,1.649479150772094727e+00,-3.104116916656494141e+00,-4.577395617961883545e-01,0.000000000000000000e+00,8.484134078025817871e-01
1.731226752000000000e+09,5.235803200000000000e+08,-3.362943649291992188e+00,-2.616465568542480469e+00,5.000053718686103821e-02,1.591904878616333008e+00,-3.023385047912597656e+00,-3.666117489337921143e-01,0.000000000000000000e+00,7.482814788818359375e-01
1.731226752000000000e+09,6.239075200000000000e+08,-3.362941026687622070e+00,-2.616338968276977539e+00,5.000107362866401672e-02,1.503251552581787109e+00,-3.023385047912597656e+00,-3.666117489337921143e-01,0.000000000000000000e+00,7.482814788818359375e-01
1.731226752000000000e+09,7.239125760000000000e+08,-3.362911224365234375e+00,-2.616069078445434570e+00,5.000102892518043518e-02,1.414586544036865234e+00,-3.023385047912597656e+00,-3.666117489337921143e-01,0.000000000000000000e+00,7.482814788818359375e-01
1.731226752000000000e+09,8.232060160000000000e+08,-3.362862825393676758e+00,-2.615828275680541992e+00,5.000099912285804749e-02,1.325998425483703613e+00,-3.022554636001586914e+00,-3.660297691822052002e-01,0.000000000000000000e+00,4.143647849559783936e-01
1.731226752000000000e+09,9.229372160000000000e+08,-3.362728357315063477e+00,-2.615571022033691406e+00,5.000090971589088440e-02,1.264234066009521484e+00,-3.022554636001586914e+00,-3.660297691822052002e-01,0.000000000000000000e+00,4.143647849559783936e-01
1.731226752000000000e+09,2.318453400000000000e+07,-3.362730979919433594e+00,-2.615621566772460938e+00,5.000059306621551514e-02,1.264719843864440918e+00,-3.022554636001586914e+00,-3.660297691822052002e-01,0.000000000000000000e+00,4.143647849559783936e-01
1.731226752000000000e+09,1.231986400000000000e+08,-3.362684011459350586e+00,-2.615807056427001953e+00,5.000113323330879211e-02,1.346791148185729980e+00,-3.022554636001586914e+00,-3.660297691822052002e-01,0.000000000000000000e+00,4.143647849559783936e-01
1.731226752000000000e+09,2.230318240000000000e+08,-3.362717390060424805e+00,-2.615993022918701172e+00,5.000107362866401672e-02,1.435327887535095215e+00,-3.022680521011352539e+00,-3.660837113857269287e-01,0.000000000000000000e+00,4.723919332027435303e-01
1.731226752000000000e+09,3.229336000000000000e+08,-3.362251281738281250e+00,-2.610850334167480469e+00,5.000476539134979248e-02,1.520146965980529785e+00,-3.022680521011352539e+00,-3.660837113857269287e-01,0.000000000000000000e+00,4.723919332027435303e-01
1.731226752000000000e+09,4.228594880000000000e+08,-3.360485553741455078e+00,-2.563898563385009766e+00,5.000216513872146606e-02,1.531010627746582031e+00,-3.022680521011352539e+00,-3.660837113857269287e-01,0.000000000000000000e+00,4.723919332027435303e-01
1.731226752000000000e+09,5.230513920000000000e+08,-3.358530521392822266e+00,-2.513602018356323242e+00,5.000072345137596130e-02,1.532713294029235840e+00,-2.943404912948608398e+00,-3.105151355266571045e-01,0.000000000000000000e+00,6.130077838897705078e-01
1.731226752000000000e+09,6.236817280000000000e+08,-3.356663227081298828e+00,-2.463931083679199219e+00,5.000056326389312744e-02,1.533712148666381836e+00,-2.943404912948608398e+00,-3.105151355266571045e-01,0.000000000000000000e+00,6.130077838897705078e-01
1.731226752000000000e+09,7.238727680000000000e+08,-3.354845285415649414e+00,-2.414258241653442383e+00,5.000044405460357666e-02,1.534711956977844238e+00,-2.943404912948608398e+00,-3.105151355266571045e-01,0.000000000000000000e+00,6.130077838897705078e-01
1.731226752000000000e+09,8.240672640000000000e+08,-3.353077173233032227e+00,-2.364583015441894531e+00,5.000035092234611511e-02,1.535712718963623047e+00,-2.943404912948608398e+00,-3.105151355266571045e-01,0.000000000000000000e+00,6.130077838897705078e-01
1.731226752000000000e+09,9.240410880000000000e+08,-3.351361274719238281e+00,-2.314924001693725586e+00,5.000082775950431824e-02,1.536836624145507812e+00,-2.805360317230224609e+00,-2.130228132009506226e-01,0.000000000000000000e+00,6.167949438095092773e-01
1.731226752000000000e+09,2.383157600000000000e+07,-3.349698781967163086e+00,-2.265245199203491211e+00,5.000064149498939514e-02,1.537839770317077637e+00,-2.805360317230224609e+00,-2.130228132009506226e-01,0.000000000000000000e+00,6.167949438095092773e-01
1.731226752000000000e+09,1.241641840000000000e+08,-3.349252223968505859e+00,-2.231853008270263672e+00,5.000223964452743530e-02,1.533050179481506348e+00,-2.805360317230224609e+00,-2.130228132009506226e-01,0.000000000000000000e+00,6.167949438095092773e-01
1.731226752000000000e+09,2.241817760000000000e+08,-3.349256515502929688e+00,-2.229243755340576172e+00,5.000135302543640137e-02,1.454151272773742676e+00,-2.719408750534057617e+00,-1.521767526865005493e-01,0.000000000000000000e+00,4.897059798240661621e-01
1.731226752000000000e+09,3.239190080000000000e+08,-3.349215745925903320e+00,-2.228989601135253906e+00,5.000124126672744751e-02,1.365529417991638184e+00,-2.719408750534057617e+00,-1.521767526865005493e-01,0.000000000000000000e+00,4.897059798240661621e-01
1.731226752000000000e+09,4.238438400000000000e+08,-3.349159479141235352e+00,-2.228766202926635742e+00,5.000117048621177673e-02,1.276979923248291016e+00,-2.719408750534057617e+00,-1.521767526865005493e-01,0.000000000000000000e+00,4.897059798240661621e-01
1.731226752000000000e+09,5.242050880000000000e+08,-3.349092960357666016e+00,-2.228575706481933594e+00,5.000112578272819519e-02,1.188493967056274414e+00,-2.718646526336669922e+00,-1.519126594066619873e-01,0.000000000000000000e+00,1.541558355093002319e-01
1.731226752000000000e+09,6.238587520000000000e+08,-3.338616609573364258e+00,-2.206816196441650391e+00,5.000076815485954285e-02,1.138863682746887207e+00,-2.718646526336669922e+00,-1.519126594066619873e-01,0.000000000000000000e+00,1.541558355093002319e-01
1.731226752000000000e+09,7.241980160000000000e+08,-3.317547082901000977e+00,-2.161491632461547852e+00,5.000174790620803833e-02,1.133093953132629395e+00,-2.718646526336669922e+00,-1.519126594066619873e-01,0.000000000000000000e+00,1.541558355093002319e-01
1.731226752000000000e+09,8.249466880000000000e+08,-3.296525716781616211e+00,-2.116542100906372070e+00,5.000140517950057983e-02,1.133603215217590332e+00,-2.718646526336669922e+00,-1.519126594066619873e-01,0.000000000000000000e+00,1.541558355093002319e-01
1.731226752000000000e+09,9.249088640000000000e+08,-3.275528430938720703e+00,-2.071584701538085938e+00,5.000113323330879211e-02,1.134112119674682617e+00,-2.571977138519287109e+00,-1.347685456275939941e-01,0.000000000000000000e+00,1.166406795382499695e-01
1.731226752000000000e+09,2.509813600000000000e+07,-3.254554271697998047e+00,-2.026616811752319336e+00,5.000091716647148132e-02,1.134621381759643555e+00,-2.571977138519287109e+00,-1.347685456275939941e-01,0.000000000000000000e+00,1.166406795382499695e-01
1.731226752000000000e+09,1.255653520000000000e+08,-3.233603000640869141e+00,-1.981637954711914062e+00,5.000074580311775208e-02,1.135130882263183594e+00,-2.571977138519287109e+00,-1.347685456275939941e-01,0.000000000000000000e+00,1.166406795382499695e-01
1.731226752000000000e+09,2.260544320000000000e+08,-3.212674617767333984e+00,-1.936648368835449219e+00,5.000061169266700745e-02,1.135640978813171387e+00,-2.404438734054565430e+00,-1.149743795394897461e-01,0.000000000000000000e+00,1.185646653175354004e-01
1.731226752000000000e+09,3.259751040000000000e+08,-3.191769123077392578e+00,-1.891648054122924805e+00,5.000050365924835205e-02,1.136151552200317383e+00,-2.404438734054565430e+00,-1.149743795394897461e-01,0.000000000000000000e+00,1.185646653175354004e-01
1.731226752000000000e+09,4.260476800000000000e+08,-3.170886516571044922e+00,-1.846637010574340820e+00,5.000041797757148743e-02,1.136662721633911133e+00,-2.404438734054565430e+00,-1.149743795394897461e-01,0.000000000000000000e+00,1.185646653175354004e-01
1.731226752000000000e+09,5.260253440000000000e+08,-3.150027036666870117e+00,-1.801615238189697266e+00,5.000034719705581665e-02,1.137174367904663086e+00,-2.404438734054565430e+00,-1.149743795394897461e-01,0.000000000000000000e+00,1.185646653175354004e-01
1.731226752000000000e+09,6.259074560000000000e+08,-3.129190444946289062e+00,-1.756582617759704590e+00,5.000029504299163818e-02,1.137686729431152344e+00,-2.236937999725341797e+00,-9.485700726509094238e-02,0.000000000000000000e+00,1.204980984330177307e-01
1.731226752000000000e+09,7.259944960000000000e+08,-3.108376979827880859e+00,-1.711539268493652344e+00,5.000025033950805664e-02,1.138199687004089355e+00,-2.236937999725341797e+00,-9.485700726509094238e-02,0.000000000000000000e+00,1.204980984330177307e-01
1.731226752000000000e+09,8.260985600000000000e+08,-3.087586641311645508e+00,-1.666485190391540527e+00,5.000021681189537048e-02,1.138713240623474121e+00,-2.236937999725341797e+00,-9.485700726509094238e-02,0.000000000000000000e+00,1.204980984330177307e-01
1.731226752000000000e+09,9.259845760000000000e+08,-3.066841840744018555e+00,-1.621443271636962891e+00,5.000037699937820435e-02,1.139415979385375977e+00,-2.069475650787353516e+00,-7.441493868827819824e-02,0.000000000000000000e+00,1.224408224225044250e-01
1.731226752000000000e+09,2.665350600000000000e+07,-3.046117305755615234e+00,-1.576378822326660156e+00,5.000078678131103516e-02,1.140004396438598633e+00,-2.069475650787353516e+00,-7.441493868827819824e-02,0.000000000000000000e+00,1.224408224225044250e-01
1.731226752000000000e+09,1.270757200000000000e+08,-3.033438205718994141e+00,-1.544974684715270996e+00,5.000087246298789978e-02,1.149526357650756836e+00,-2.069475650787353516e+00,-7.441493868827819824e-02,0.000000000000000000e+00,1.224408224225044250e-01
1.731226752000000000e+09,2.268415040000000000e+08,-3.032833337783813477e+00,-1.543697953224182129e+00,5.000055581331253052e-02,1.234400629997253418e+00,-1.981820583343505859e+00,-6.339030712842941284e-02,0.000000000000000000e+00,2.858817875385284424e-01
1.731226752000000000e+09,3.270827200000000000e+08,-3.032950878143310547e+00,-1.544072151184082031e+00,5.000061541795730591e-02,1.323597192764282227e+00,-1.981820583343505859e+00,-6.339030712842941284e-02,0.000000000000000000e+00,2.858817875385284424e-01
1.731226752000000000e+09,4.268369920000000000e+08,-3.032986879348754883e+00,-1.544249773025512695e+00,5.000067874789237976e-02,1.412114739418029785e+00,-1.981820583343505859e+00,-6.339030712842941284e-02,0.000000000000000000e+00,2.858817875385284424e-01
1.731226752000000000e+09,5.269093440000000000e+08,-3.033010482788085938e+00,-1.544459223747253418e+00,5.000072717666625977e-02,1.500703930854797363e+00,-1.981820583343505859e+00,-6.339030712842941284e-02,0.000000000000000000e+00,2.858817875385284424e-01
1.731226752000000000e+09,6.271710720000000000e+08,-3.032646656036376953e+00,-1.525078654289245605e+00,5.000091716647148132e-02,1.564159035682678223e+00,-1.982431888580322266e+00,-6.369025260210037231e-02,0.000000000000000000e+00,6.212203502655029297e-01
1.731226752000000000e+09,7.274298240000000000e+08,-3.032378911972045898e+00,-1.473772525787353516e+00,5.000068619847297668e-02,1.564874529838562012e+00,-1.982431888580322266e+00,-6.369025260210037231e-02,0.000000000000000000e+00,6.212203502655029297e-01
1.731226752000000000e+09,8.277703680000000000e+08,-3.032146692276000977e+00,-1.424169182777404785e+00,4.999888688325881958e-02,1.565309405326843262e+00,-1.982431888580322266e+00,-6.369025260210037231e-02,0.000000000000000000e+00,6.212203502655029297e-01
1.731226752000000000e+09,9.279678080000000000e+08,-3.031932115554809570e+00,-1.374624133110046387e+00,4.999427124857902527e-02,1.565637230873107910e+00,-1.848890185356140137e+00,3.275921195745468140e-02,0.000000000000000000e+00,6.261645555496215820e-01
