3.476957082748413086e+00,3.477043867111206055e+00,3.476733446121215820e+00,3.476833581924438477e+00,3.476529359817504883e+00
3.595779657363891602e+00,3.595863103866577148e+00,3.595520973205566406e+00,3.595619916915893555e+00,3.595283269882202148e+00
3.724189996719360352e+00,3.724271059036254883e+00,3.723892927169799805e+00,3.723989486694335938e+00,3.723618507385253906e+00
3.863337755203247070e+00,3.863415002822875977e+00,3.862997531890869141e+00,3.863091230392456055e+00,3.862680196762084961e+00
4.014563560485839844e+00,4.014636993408203125e+00,4.014172554016113281e+00,4.014263629913330078e+00,4.013806819915771484e+00
4.179442882537841797e+00,4.179509162902832031e+00,4.178992748260498047e+00,4.179080009460449219e+00,4.178573131561279297e+00
4.290352821350097656e+00,4.290403842926025391e+00,4.290339469909667969e+00,4.290394306182861328e+00,4.290331363677978516e+00
4.418365001678466797e+00,4.418423175811767578e+00,4.417805671691894531e+00,4.417886257171630859e+00,4.417277336120605469e+00
4.630193233489990234e+00,4.630241870880126953e+00,4.629545688629150391e+00,4.629619121551513672e+00,4.628934383392333984e+00
4.864917278289794922e+00,4.864954948425292969e+00,4.864169597625732422e+00,4.864233016967773438e+00,4.863460063934326172e+00
4.964401721954345703e+00,4.964433670043945312e+00,4.963576793670654297e+00,4.963637351989746094e+00,4.962794303894042969e+00
5.114200592041015625e+00,5.114238262176513672e+00,5.114111423492431641e+00,5.114155769348144531e+00,5.114031314849853516e+00
5.204565525054931641e+00,5.204582214355468750e+00,5.203547954559326172e+00,5.203598499298095703e+00,5.203289508819580078e+00
5.336964130401611328e+00,5.336996555328369141e+00,5.336845874786376953e+00,5.336884498596191406e+00,5.336735725402832031e+00
5.433560371398925781e+00,5.433590412139892578e+00,5.433426380157470703e+00,5.433463573455810547e+00,5.433303356170654297e+00
5.533892631530761719e+00,5.533919811248779297e+00,5.533742427825927734e+00,5.533778190612792969e+00,5.533603668212890625e+00
5.595984935760498047e+00,5.596011638641357422e+00,5.595821857452392578e+00,5.595854759216308594e+00,5.595668315887451172e+00
5.691120624542236328e+00,5.691088676452636719e+00,5.689372539520263672e+00,5.689393997192382812e+00,5.687701225280761719e+00
5.772987842559814453e+00,5.773007392883300781e+00,5.772791385650634766e+00,5.772819042205810547e+00,5.772606372833251953e+00
5.801854133605957031e+00,5.801871299743652344e+00,5.801643371582031250e+00,5.801669597625732422e+00,5.801444530487060547e+00
5.877556324005126953e+00,5.877571105957031250e+00,5.877329349517822266e+00,5.877352237701416016e+00,5.877113819122314453e+00
5.945962905883789062e+00,5.945987701416015625e+00,5.946050643920898438e+00,5.946076869964599609e+00,5.946140289306640625e+00
5.995192050933837891e+00,5.995202541351318359e+00,5.994931697845458984e+00,5.994951248168945312e+00,5.994683742523193359e+00
6.036235332489013672e+00,6.036242008209228516e+00,6.035956382751464844e+00,6.035974502563476562e+00,6.035693645477294922e+00
6.080377578735351562e+00,6.080382347106933594e+00,6.080082416534423828e+00,6.080097198486328125e+00,6.079801559448242188e+00
6.127775192260742188e+00,6.127778053283691406e+00,6.127462863922119141e+00,6.127474784851074219e+00,6.127163887023925781e+00
6.178599357604980469e+00,6.178597450256347656e+00,6.178266048431396484e+00,6.178277015686035156e+00,6.177948951721191406e+00
6.203030586242675781e+00,6.203043937683105469e+00,6.203063011169433594e+00,6.203077793121337891e+00,6.203096389770507812e+00
6.252192020416259766e+00,6.252204418182373047e+00,6.252215862274169922e+00,6.252229213714599609e+00,6.252240180969238281e+00
6.253262519836425781e+00,6.253273487091064453e+00,6.253275394439697266e+00,6.253286838531494141e+00,6.253289699554443359e+00
6.306280612945556641e+00,6.306289196014404297e+00,6.306283950805664062e+00,6.306293010711669922e+00,6.306288242340087891e+00
6.332553863525390625e+00,6.332538604736328125e+00,6.332123279571533203e+00,6.332122802734375000e+00,6.331712722778320312e+00
3.064644098281860352e+00,3.064068078994750977e+00,3.066112279891967773e+00,3.065441370010375977e+00,3.067449569702148438e+00
2.460043668746948242e+00,2.459452629089355469e+00,2.460600614547729492e+00,2.459944248199462891e+00,2.461066246032714844e+00
2.055215120315551758e+00,2.054649829864501953e+00,2.055332660675048828e+00,2.054718971252441406e+00,2.055381774902343750e+00
1.765262722969055176e+00,1.764728903770446777e+00,1.765145421028137207e+00,1.764577627182006836e+00,1.764978408813476562e+00
1.547421455383300781e+00,1.546927809715270996e+00,1.547177433967590332e+00,1.546653270721435547e+00,1.546893477439880371e+00
1.377815961837768555e+00,1.377353072166442871e+00,1.377500653266906738e+00,1.377015233039855957e+00,1.377152204513549805e+00
1.242058396339416504e+00,1.241629242897033691e+00,1.241703629493713379e+00,1.241252660751342773e+00,1.241320371627807617e+00
1.130970716476440430e+00,1.130566477775573730e+00,1.130592226982116699e+00,1.130174279212951660e+00,1.130192160606384277e+00
1.038414001464843750e+00,1.038034558296203613e+00,1.038026332855224609e+00,1.037632465362548828e+00,1.037617206573486328e+00
9.601322412490844727e-01,9.597749114036560059e-01,9.597421884536743164e-01,9.593722224235534668e-01,9.593333601951599121e-01
9.227350950241088867e-01,9.226751923561096191e-01,9.226622581481933594e-01,9.226003289222717285e-01,9.225866198539733887e-01
9.133104681968688965e-01,9.132503867149353027e-01,9.132359623908996582e-01,9.131743311882019043e-01,9.131594896316528320e-01
9.043502211570739746e-01,9.042902588844299316e-01,9.042747020721435547e-01,9.042133092880249023e-01,9.041967391967773438e-01
8.958351016044616699e-01,8.957755565643310547e-01,8.957586288452148438e-01,8.956971764564514160e-01,8.956795930862426758e-01
8.965570330619812012e-01,8.965650200843811035e-01,8.965551853179931641e-01,8.965641856193542480e-01,8.965550065040588379e-01
9.018512964248657227e-01,9.018587470054626465e-01,9.018481373786926270e-01,9.018564224243164062e-01,9.018461108207702637e-01
9.074877500534057617e-01,9.074950814247131348e-01,9.074830412864685059e-01,9.074911475181579590e-01,9.074792265892028809e-01
9.134765267372131348e-01,9.134834408760070801e-01,9.134698510169982910e-01,9.134779572486877441e-01,9.134647250175476074e-01
9.198279380798339844e-01,9.198349714279174805e-01,9.198198318481445312e-01,9.198274612426757812e-01,9.198127985000610352e-01
9.265542626380920410e-01,9.265605807304382324e-01,9.265439510345458984e-01,9.265516400337219238e-01,9.265353679656982422e-01
9.336671829223632812e-01,9.336733222007751465e-01,9.336549639701843262e-01,9.336622953414916992e-01,9.336447715759277344e-01
9.411804080009460449e-01,9.411860108375549316e-01,9.411663413047790527e-01,9.411731362342834473e-01,9.411543011665344238e-01
9.488155841827392578e-01,9.487582445144653320e-01,9.487335681915283203e-01,9.486742615699768066e-01,9.486494064331054688e-01
9.433168172836303711e-01,9.432590603828430176e-01,9.432335495948791504e-01,9.431741833686828613e-01,9.431484341621398926e-01
9.381663203239440918e-01,9.381085634231567383e-01,9.380820393562316895e-01,9.380227327346801758e-01,9.379956126213073730e-01
9.333563446998596191e-01,9.332982897758483887e-01,9.332705736160278320e-01,9.332113862037658691e-01,9.331833124160766602e-01
9.288781285285949707e-01,9.288197159767150879e-01,9.287908673286437988e-01,9.287316799163818359e-01,9.287022352218627930e-01
9.371411800384521484e-01,9.371457099914550781e-01,9.371176958084106445e-01,9.371233582496643066e-01,9.370961785316467285e-01
9.472939372062683105e-01,9.472975730895996094e-01,9.472677707672119141e-01,9.472731947898864746e-01,9.472439885139465332e-01
9.579652547836303711e-01,9.579685926437377930e-01,9.579368829727172852e-01,9.579418301582336426e-01,9.579107761383056641e-01
9.691795706748962402e-01,9.691826701164245605e-01,9.691486954689025879e-01,9.691533446311950684e-01,9.691200256347656250e-01
9.809633493423461914e-01,9.809661507606506348e-01,9.809298515319824219e-01,9.809341430664062500e-01,9.808985590934753418e-01
9.933451414108276367e-01,9.933469891548156738e-01,9.933084845542907715e-01,9.933122992515563965e-01,9.932746887207031250e-01
1.006355047225952148e+00,1.006356596946716309e+00,1.006315827369689941e+00,1.006318926811218262e+00,1.006278872489929199e+00
1.020026564598083496e+00,1.020027756690979004e+00,1.019984245300292969e+00,1.019986987113952637e+00,1.019944071769714355e+00
1.034395933151245117e+00,1.034396171569824219e+00,1.034349679946899414e+00,1.034352540969848633e+00,1.034306645393371582e+00
1.042915582656860352e+00,1.042856216430664062e+00,1.042817592620849609e+00,1.042757511138916016e+00,1.042718052864074707e+00
1.041529297828674316e+00,1.041469931602478027e+00,1.041429758071899414e+00,1.041369318962097168e+00,1.041329026222229004e+00
1.040464520454406738e+00,1.040404677391052246e+00,1.040363669395446777e+00,1.040303230285644531e+00,1.040261387825012207e+00
1.039719820022583008e+00,1.039659857749938965e+00,1.039617180824279785e+00,1.039556384086608887e+00,1.039513587951660156e+00
1.048491358757019043e+00,1.048489928245544434e+00,1.048432350158691406e+00,1.048432946205139160e+00,1.048376083374023438e+00
1.066775441169738770e+00,1.066773176193237305e+00,1.066711902618408203e+00,1.066712021827697754e+00,1.066651344299316406e+00
1.086046576499938965e+00,1.086043596267700195e+00,1.085978269577026367e+00,1.085977792739868164e+00,1.085913300514221191e+00
1.106371402740478516e+00,1.106367707252502441e+00,1.106298327445983887e+00,1.106296896934509277e+00,1.106228351593017578e+00
1.127823591232299805e+00,1.127818703651428223e+00,1.127744913101196289e+00,1.127742886543273926e+00,1.127669930458068848e+00
1.150482773780822754e+00,1.150476932525634766e+00,1.150398373603820801e+00,1.150395750999450684e+00,1.150317788124084473e+00
1.174437880516052246e+00,1.174431204795837402e+00,1.174347281455993652e+00,1.174343347549438477e+00,1.174260854721069336e+00
1.187494516372680664e+00,1.187431454658508301e+00,1.187376618385314941e+00,1.187313199043273926e+00,1.187258005142211914e+00
1.189928889274597168e+00,1.189865231513977051e+00,1.189808964729309082e+00,1.189744591712951660e+00,1.189688324928283691e+00
1.192738890647888184e+00,1.192674756050109863e+00,1.192616820335388184e+00,1.192551851272583008e+00,1.192494034767150879e+00
1.199899911880493164e+00,1.199890375137329102e+00,1.199790000915527344e+00,1.199783682823181152e+00,1.199684381484985352e+00
1.229898095130920410e+00,1.229887247085571289e+00,1.229779481887817383e+00,1.229772329330444336e+00,1.229665637016296387e+00
1.261830568313598633e+00,1.261818289756774902e+00,1.261702537536621094e+00,1.261693835258483887e+00,1.261579871177673340e+00
1.295873045921325684e+00,1.295858740806579590e+00,1.295734405517578125e+00,1.295724272727966309e+00,1.295601844787597656e+00
1.332221388816833496e+00,1.332205414772033691e+00,1.332072138786315918e+00,1.332059860229492188e+00,1.331928372383117676e+00
1.363654732704162598e+00,1.363585710525512695e+00,1.363514542579650879e+00,1.363445520401000977e+00,1.363373994827270508e+00
1.369924902915954590e+00,1.369855642318725586e+00,1.369781970977783203e+00,1.369711875915527344e+00,1.369638442993164062e+00
1.376676678657531738e+00,1.376606106758117676e+00,1.376530289649963379e+00,1.376459956169128418e+00,1.376383900642395020e+00
1.398416996002197266e+00,1.398394584655761719e+00,1.398227810859680176e+00,1.398210048675537109e+00,1.398045301437377930e+00
1.446634531021118164e+00,1.446608662605285645e+00,1.446427345275878906e+00,1.446407556533813477e+00,1.446228384971618652e+00
1.498770475387573242e+00,1.498741269111633301e+00,1.498544335365295410e+00,1.498521208763122559e+00,1.498325943946838379e+00
1.555298924446105957e+00,1.555266141891479492e+00,1.555050134658813477e+00,1.555023670196533203e+00,1.554810881614685059e+00
1.569779515266418457e+00,1.569702982902526855e+00,1.569610953330993652e+00,1.569534897804260254e+00,1.569442868232727051e+00
1.580751895904541016e+00,1.580674171447753906e+00,1.580579519271850586e+00,1.580501914024353027e+00,1.580407142639160156e+00
inf,inf,inf,inf,inf
1.697088718414306641e+00,1.697040438652038574e+00,1.696750521659851074e+00,1.696710705757141113e+00,1.696424007415771484e+00
1.773947596549987793e+00,1.773865222930908203e+00,1.773755431175231934e+00,1.773673295974731445e+00,1.773563861846923828e+00
1.788959383964538574e+00,1.788875460624694824e+00,1.788762092590332031e+00,1.788678526878356934e+00,1.788565158843994141e+00
1.808638811111450195e+00,1.808575749397277832e+00,1.808205962181091309e+00,1.808152318000793457e+00,1.807787656784057617e+00
1.913319587707519531e+00,1.913244128227233887e+00,1.912827014923095703e+00,1.912763118743896484e+00,1.912350535392761230e+00
2.001055002212524414e+00,2.000964879989624023e+00,2.000833034515380859e+00,2.000743389129638672e+00,2.000611543655395508e+00
2.021145582199096680e+00,2.021054029464721680e+00,2.020917177200317383e+00,2.020826101303100586e+00,2.020689725875854492e+00
2.110194921493530273e+00,2.110086679458618164e+00,2.109514713287353516e+00,2.109421491622924805e+00,2.108856439590454102e+00
2.231680154800415039e+00,2.231582164764404297e+00,2.231427907943725586e+00,2.231331348419189453e+00,2.231178045272827148e+00
2.256919860839843750e+00,2.256820201873779297e+00,2.256659984588623047e+00,2.256561040878295898e+00,2.256402015686035156e+00
2.421921730041503906e+00,2.421750783920288086e+00,2.420894384384155273e+00,2.420746088027954102e+00,2.419900417327880859e+00
2.667881250381469727e+00,2.667665481567382812e+00,2.666617870330810547e+00,2.666429281234741211e+00,2.665392160415649414e+00
2.970459222793579102e+00,2.970181703567504883e+00,2.968869447708129883e+00,2.968625545501708984e+00,2.967328548431396484e+00
3.351605653762817383e+00,3.351238965988159180e+00,3.349552392959594727e+00,3.349228620529174805e+00,3.347564697265625000e+00
3.846311807632446289e+00,3.845812082290649414e+00,3.843573331832885742e+00,3.843128919601440430e+00,3.840917825698852539e+00
4.513968944549560547e+00,4.513256549835205078e+00,4.510148048400878906e+00,4.509512424468994141e+00,4.506443977355957031e+00
5.464121341705322266e+00,5.463044166564941406e+00,5.458456993103027344e+00,5.457487106323242188e+00,5.452958106994628906e+00
6.923600196838378906e+00,6.921816825866699219e+00,6.914398670196533203e+00,6.912792682647705078e+00,6.905468940734863281e+00
9.450835227966308594e+00,9.447403907775878906e+00,9.433495521545410156e+00,9.430402755737304688e+00,9.416680335998535156e+00
inf,inf,inf,inf,inf
inf,inf,inf,inf,inf
inf,inf,inf,inf,inf
inf,inf,inf,inf,inf
inf,inf,inf,inf,inf
inf,inf,inf,inf,inf
inf,inf,inf,inf,inf
inf,inf,inf,inf,inf
inf,inf,inf,inf,inf
1.103036212921142578e+01,1.103187942504882812e+01,1.103799819946289062e+01,1.103937721252441406e+01,1.104544544219970703e+01
9.703269958496093750e+00,9.704428672790527344e+00,9.709142684936523438e+00,9.710194587707519531e+00,9.714870452880859375e+00
