# seconds, nanoseconds, trueX, trueY, trueZ, trueYaw, odomX, odomY, odomZ, odomYaw, pfX, pfY, pfZ, pfYaw
1.731251328000000000e+09,1.724676800000000000e+08,-4.106811713427305222e-03,1.504795670509338379e+00,5.000010877847671509e-02,1.570794701576232910e+00,-2.049726843833923340e-01,1.350034713745117188e+00,0.000000000000000000e+00,1.718656182289123535e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,2.740868800000000000e+08,-4.106760490685701370e-03,1.554512500762939453e+00,5.000010132789611816e-02,1.570795059204101562e+00,-2.298755943775177002e-01,1.517226338386535645e+00,0.000000000000000000e+00,1.718658566474914551e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,3.798562240000000000e+08,-4.107656423002481461e-03,1.604212641716003418e+00,5.000101029872894287e-02,1.570773363113403320e+00,-2.298755943775177002e-01,1.517226338386535645e+00,0.000000000000000000e+00,1.718658566474914551e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,4.737969600000000000e+08,-4.106672480702400208e-03,1.653928160667419434e+00,5.000077560544013977e-02,1.570780396461486816e+00,-2.298755943775177002e-01,1.517226338386535645e+00,0.000000000000000000e+00,1.718658566474914551e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,5.799384320000000000e+08,-4.106024280190467834e-03,1.703644871711730957e+00,5.000060051679611206e-02,1.570784926414489746e+00,-2.547785043716430664e-01,1.684416890144348145e+00,0.000000000000000000e+00,1.718667984008789062e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,6.731942400000000000e+08,-4.105566535145044327e-03,1.753361701965332031e+00,5.000047013163566589e-02,1.570788145065307617e+00,-2.547785043716430664e-01,1.684416890144348145e+00,0.000000000000000000e+00,1.718667984008789062e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,7.828286720000000000e+08,-4.105243366211652756e-03,1.803078651428222656e+00,5.000036954879760742e-02,1.570790410041809082e+00,-2.547785043716430664e-01,1.684416890144348145e+00,0.000000000000000000e+00,1.718667984008789062e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,8.775879040000000000e+08,-4.105013795197010040e-03,1.852795481681823730e+00,5.000029876828193665e-02,1.570792078971862793e+00,-2.547785043716430664e-01,1.684416890144348145e+00,0.000000000000000000e+00,1.718667984008789062e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,9.803430400000000000e+08,-4.104850813746452332e-03,1.902512311935424805e+00,5.000024288892745972e-02,1.570793151855468750e+00,-2.796840369701385498e-01,1.851608037948608398e+00,0.000000000000000000e+00,1.718676924705505371e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,7.880025600000000000e+07,-4.104734398424625397e-03,1.952229142189025879e+00,5.000020191073417664e-02,1.570793986320495605e+00,-2.796840369701385498e-01,1.851608037948608398e+00,0.000000000000000000e+00,1.718676924705505371e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,1.842620960000000000e+08,-4.104651045054197311e-03,2.001945972442626953e+00,5.000016838312149048e-02,1.570794463157653809e+00,-2.796840369701385498e-01,1.851608037948608398e+00,0.000000000000000000e+00,1.718676924705505371e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,2.837351040000000000e+08,-4.104590974748134613e-03,2.051662921905517578e+00,5.000014603137969971e-02,1.570794939994812012e+00,-3.045904636383056641e-01,2.018799066543579102e+00,0.000000000000000000e+00,1.718679666519165039e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,3.846736960000000000e+08,-4.104546736925840378e-03,2.101379871368408203e+00,5.000012740492820740e-02,1.570795178413391113e+00,-3.045904636383056641e-01,2.018799066543579102e+00,0.000000000000000000e+00,1.718679666519165039e+00,2.782622911036014557e-02,6.517069339752197266e-01,0.000000000000000000e+00,1.571729063987731934e+00
1.731251328000000000e+09,4.871411840000000000e+08,-4.104514606297016144e-03,2.151096820831298828e+00,5.000011622905731201e-02,1.570795416831970215e+00,-3.045904636383056641e-01,2.018799066543579102e+00,0.000000000000000000e+00,1.718679666519165039e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,5.836177280000000000e+08,-4.104490391910076141e-03,2.200813531875610352e+00,5.000010505318641663e-02,1.570795536041259766e+00,-3.045904636383056641e-01,2.018799066543579102e+00,0.000000000000000000e+00,1.718679666519165039e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,6.847736320000000000e+08,-4.104471765458583832e-03,2.250530481338500977e+00,5.000009760260581970e-02,1.570795655250549316e+00,-3.294971287250518799e-01,2.185990095138549805e+00,0.000000000000000000e+00,1.718680381774902344e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,7.812981120000000000e+08,-4.104885738343000412e-03,2.300229310989379883e+00,5.000089481472969055e-02,1.570777416229248047e+00,-3.294971287250518799e-01,2.185990095138549805e+00,0.000000000000000000e+00,1.718680381774902344e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,8.865482240000000000e+08,-4.104114137589931488e-03,2.349946022033691406e+00,5.000068992376327515e-02,1.570782899856567383e+00,-3.294971287250518799e-01,2.185990095138549805e+00,0.000000000000000000e+00,1.718680381774902344e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,9.816392960000000000e+08,-4.103569313883781433e-03,2.399662971496582031e+00,5.000053718686103821e-02,1.570786714553833008e+00,-3.544039726257324219e-01,2.353180170059204102e+00,0.000000000000000000e+00,1.718689560890197754e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,8.900608000000000000e+07,-4.103184211999177933e-03,2.449379682540893555e+00,5.000042170286178589e-02,1.570789456367492676e+00,-3.544039726257324219e-01,2.353180170059204102e+00,0.000000000000000000e+00,1.718689560890197754e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,1.840959200000000000e+08,-4.102911800146102905e-03,2.499096632003784180e+00,5.000033602118492126e-02,1.570791244506835938e+00,-3.544039726257324219e-01,2.353180170059204102e+00,0.000000000000000000e+00,1.718689560890197754e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,2.965782720000000000e+08,-4.102718550711870193e-03,2.548813343048095703e+00,5.000026896595954895e-02,1.570792675018310547e+00,-3.793131113052368164e-01,2.520370721817016602e+00,0.000000000000000000e+00,1.718698263168334961e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,3.868350400000000000e+08,-4.102580714970827103e-03,2.598530292510986328e+00,5.000022053718566895e-02,1.570793628692626953e+00,-3.793131113052368164e-01,2.520370721817016602e+00,0.000000000000000000e+00,1.718698263168334961e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,5.009974400000000000e+08,-4.102481994777917862e-03,2.648247241973876953e+00,5.000018328428268433e-02,1.570794224739074707e+00,-3.793131113052368164e-01,2.520370721817016602e+00,0.000000000000000000e+00,1.718698263168334961e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,6.030387200000000000e+08,-4.102411214262247086e-03,2.697963953018188477e+00,5.000015720725059509e-02,1.570794701576232910e+00,-3.793131113052368164e-01,2.520370721817016602e+00,0.000000000000000000e+00,1.718698263168334961e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,7.029924480000000000e+08,-4.102359991520643234e-03,2.747680902481079102e+00,5.000013858079910278e-02,1.570795059204101562e+00,-4.042230844497680664e-01,2.687561273574829102e+00,0.000000000000000000e+00,1.718700885772705078e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,7.972977920000000000e+08,-4.102322272956371307e-03,2.797397851943969727e+00,5.000011995434761047e-02,1.570795297622680664e+00,-4.042230844497680664e-01,2.687561273574829102e+00,0.000000000000000000e+00,1.718700885772705078e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,8.942238080000000000e+08,-4.102294333279132843e-03,2.847114562988281250e+00,5.000010877847671509e-02,1.570795416831970215e+00,-4.042230844497680664e-01,2.687561273574829102e+00,0.000000000000000000e+00,1.718700885772705078e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,9.999388800000000000e+08,-4.102244041860103607e-03,2.893162488937377930e+00,5.000010132789611816e-02,1.570795774459838867e+00,-4.291332960128784180e-01,2.854751825332641602e+00,0.000000000000000000e+00,1.718701601028442383e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,9.366403200000000000e+07,-4.112382419407367706e-03,2.904829025268554688e+00,5.000165477395057678e-02,1.527884364128112793e+00,-4.291332960128784180e-01,2.854751825332641602e+00,0.000000000000000000e+00,1.718701601028442383e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,2.078865440000000000e+08,-4.088470246642827988e-03,2.905108690261840820e+00,5.000146478414535522e-02,1.439199805259704590e+00,-4.291332960128784180e-01,2.854751825332641602e+00,0.000000000000000000e+00,1.718701601028442383e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,2.959594240000000000e+08,-4.044731613248586655e-03,2.905357837677001953e+00,5.000133067369461060e-02,1.350590586662292480e+00,-4.291332960128784180e-01,2.854751825332641602e+00,0.000000000000000000e+00,1.718701601028442383e+00,5.278510227799415588e-02,1.503366589546203613e+00,0.000000000000000000e+00,1.547395110130310059e+00
1.731251328000000000e+09,4.062359680000000000e+08,-3.986266907304525375e-03,2.905575752258300781e+00,5.000124126672744751e-02,1.262052297592163086e+00,-4.294601976871490479e-01,2.859204769134521484e+00,0.000000000000000000e+00,1.387551903724670410e+00,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,4.955676160000000000e+08,-3.918776288628578186e-03,2.905760526657104492e+00,5.000118538737297058e-02,1.173576116561889648e+00,-4.294601976871490479e-01,2.859204769134521484e+00,0.000000000000000000e+00,1.387551903724670410e+00,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,5.991031680000000000e+08,-3.848219523206353188e-03,2.905911207199096680e+00,5.000115558505058289e-02,1.085152268409729004e+00,-4.294601976871490479e-01,2.859204769134521484e+00,0.000000000000000000e+00,1.387551903724670410e+00,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,6.955635840000000000e+08,-3.780638333410024643e-03,2.906027555465698242e+00,5.000114813446998596e-02,9.967707991600036621e-01,-4.292486310005187988e-01,2.859810590744018555e+00,0.000000000000000000e+00,1.052384614944458008e+00,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,8.002661760000000000e+08,-3.721979213878512383e-03,2.906110763549804688e+00,5.000115558505058289e-02,9.084214568138122559e-01,-4.292486310005187988e-01,2.859810590744018555e+00,0.000000000000000000e+00,1.052384614944458008e+00,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,9.009660800000000000e+08,-3.677916014567017555e-03,2.906163215637207031e+00,5.000116676092147827e-02,8.200933933258056641e-01,-4.292486310005187988e-01,2.859810590744018555e+00,0.000000000000000000e+00,1.052384614944458008e+00,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,1.435194000000000000e+06,-3.653677878901362419e-03,2.906187772750854492e+00,5.000117793679237366e-02,7.317756414413452148e-01,-4.290834069252014160e-01,2.860029458999633789e+00,0.000000000000000000e+00,7.177062630653381348e-01,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,1.086914480000000000e+08,-3.653887193650007248e-03,2.906188011169433594e+00,5.000118538737297058e-02,6.434571743011474609e-01,-4.290834069252014160e-01,2.860029458999633789e+00,0.000000000000000000e+00,7.177062630653381348e-01,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,2.054842240000000000e+08,-3.682412672787904739e-03,2.906169176101684570e+00,5.000117793679237366e-02,5.551268458366394043e-01,-4.290834069252014160e-01,2.860029458999633789e+00,0.000000000000000000e+00,7.177062630653381348e-01,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,3.167254720000000000e+08,-3.742244560271501541e-03,2.906136274337768555e+00,5.000115931034088135e-02,4.667735099792480469e-01,-4.290834069252014160e-01,2.860029458999633789e+00,0.000000000000000000e+00,7.177062630653381348e-01,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,4.060987520000000000e+08,-3.835391718894243240e-03,2.906095027923583984e+00,5.000112950801849365e-02,3.783861696720123291e-01,-4.291898310184478760e-01,2.859977006912231445e+00,0.000000000000000000e+00,3.830497264862060547e-01,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,5.182154880000000000e+08,-3.962810616940259933e-03,2.906051397323608398e+00,5.000109225511550903e-02,2.899538576602935791e-01,-4.291898310184478760e-01,2.859977006912231445e+00,0.000000000000000000e+00,3.830497264862060547e-01,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,6.080590080000000000e+08,-4.124364349991083145e-03,2.906011343002319336e+00,5.000105127692222595e-02,2.014657855033874512e-01,-4.291898310184478760e-01,2.859977006912231445e+00,0.000000000000000000e+00,3.830497264862060547e-01,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,7.124839040000000000e+08,-4.318815656006336212e-03,2.905981063842773438e+00,5.000101029872894287e-02,1.129114180803298950e-01,-4.296806752681732178e-01,2.859879732131958008e+00,0.000000000000000000e+00,4.792604967951774597e-02,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,8.078183680000000000e+08,-4.543856251984834671e-03,2.905966043472290039e+00,5.000097677111625671e-02,2.428056299686431885e-02,-4.296806752681732178e-01,2.859879732131958008e+00,0.000000000000000000e+00,4.792604967951774597e-02,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,9.103082880000000000e+08,-4.452182911336421967e-03,2.905959606170654297e+00,5.000095069408416748e-02,-6.445023417472839355e-02,-4.296806752681732178e-01,2.859879732131958008e+00,0.000000000000000000e+00,4.792604967951774597e-02,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,1.343343900000000000e+07,3.304829448461532593e-02,2.901974439620971680e+00,5.000422894954681396e-02,-9.476404637098312378e-02,-4.296806752681732178e-01,2.859879732131958008e+00,0.000000000000000000e+00,4.792604967951774597e-02,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,1.143944560000000000e+08,8.503866195678710938e-02,2.897286415100097656e+00,5.000085756182670593e-02,-9.283689409494400024e-02,-3.847512304782867432e-01,2.851145267486572266e+00,0.000000000000000000e+00,-1.927176266908645630e-01,-2.338673220947384834e-03,2.471048355102539062e+00,0.000000000000000000e+00,1.571664690971374512e+00
1.731251328000000000e+09,2.195442720000000000e+08,1.345183849334716797e-01,2.892703294754028320e+00,5.000066757202148438e-02,-9.189642220735549927e-02,-3.847512304782867432e-01,2.851145267486572266e+00,0.000000000000000000e+00,-1.927176266908645630e-01,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,3.133858240000000000e+08,1.840020269155502319e-01,2.888166904449462891e+00,5.000052228569984436e-02,-9.095517545938491821e-02,-3.847512304782867432e-01,2.851145267486572266e+00,0.000000000000000000e+00,-1.927176266908645630e-01,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,4.169169600000000000e+08,2.334901690483093262e-01,2.883677005767822266e+00,5.000041425228118896e-02,-9.001293778419494629e-02,-2.183667868375778198e-01,2.819025754928588867e+00,0.000000000000000000e+00,-1.888648420572280884e-01,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,5.185157120000000000e+08,2.829827964305877686e-01,2.879233837127685547e+00,5.000032857060432434e-02,-8.906968683004379272e-02,-2.183667868375778198e-01,2.819025754928588867e+00,0.000000000000000000e+00,-1.888648420572280884e-01,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,6.157829120000000000e+08,3.324608802795410156e-01,2.874842166900634766e+00,5.000082403421401978e-02,-8.800638467073440552e-02,-2.183667868375778198e-01,2.819025754928588867e+00,0.000000000000000000e+00,-1.888648420572280884e-01,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,7.274024960000000000e+08,3.819627165794372559e-01,2.870498180389404297e+00,5.000064149498939514e-02,-8.706086874008178711e-02,-5.236437916755676270e-02,2.787602901458740234e+00,0.000000000000000000e+00,-1.852885186672210693e-01,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,8.186447360000000000e+08,4.308065474033355713e-01,2.866505622863769531e+00,5.000067129731178284e-02,-8.717306703329086304e-02,-5.236437916755676270e-02,2.787602901458740234e+00,0.000000000000000000e+00,-1.852885186672210693e-01,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,9.243414400000000000e+08,4.502791762351989746e-01,2.865639209747314453e+00,5.000019073486328125e-02,-5.445120856165885925e-02,-5.236437916755676270e-02,2.787602901458740234e+00,0.000000000000000000e+00,-1.852885186672210693e-01,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,1.863856400000000000e+07,4.771298468112945557e-01,2.865266084671020508e+00,5.000144988298416138e-02,-5.673335399478673935e-03,-5.236437916755676270e-02,2.787602901458740234e+00,0.000000000000000000e+00,-1.852885186672210693e-01,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,1.257628800000000000e+08,5.290263295173645020e-01,2.865006446838378906e+00,5.000130832195281982e-02,-4.846842028200626373e-03,4.723246768116950989e-02,2.775390625000000000e+00,0.000000000000000000e+00,-5.045956745743751526e-02,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,2.325622240000000000e+08,5.787443518638610840e-01,2.864791631698608398e+00,5.000099912285804749e-02,-3.813121933490037918e-03,4.723246768116950989e-02,2.775390625000000000e+00,0.000000000000000000e+00,-5.045956745743751526e-02,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,3.259967360000000000e+08,6.284604072570800781e-01,2.864627599716186523e+00,5.000077188014984131e-02,-2.826242474839091301e-03,4.723246768116950989e-02,2.775390625000000000e+00,0.000000000000000000e+00,-5.045956745743751526e-02,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,4.315065600000000000e+08,6.781761050224304199e-01,2.864508390426635742e+00,5.000060424208641052e-02,-2.007805742323398590e-03,2.165690213441848755e-01,2.767093420028686523e+00,0.000000000000000000e+00,-4.716033861041069031e-02,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,5.265564160000000000e+08,7.278925776481628418e-01,2.864424228668212891e+00,5.000047385692596436e-02,-1.407351694069802761e-03,2.165690213441848755e-01,2.767093420028686523e+00,0.000000000000000000e+00,-4.716033861041069031e-02,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,6.573829120000000000e+08,7.776092290878295898e-01,2.864365339279174805e+00,5.000037327408790588e-02,-9.865140309557318687e-04,2.165690213441848755e-01,2.767093420028686523e+00,0.000000000000000000e+00,-4.716033861041069031e-02,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,7.345918080000000000e+08,8.273259997367858887e-01,2.864324092864990234e+00,5.000029876828193665e-02,-6.915635894984006882e-04,2.165690213441848755e-01,2.767093420028686523e+00,0.000000000000000000e+00,-4.716033861041069031e-02,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,8.350430080000000000e+08,8.770428299903869629e-01,2.864295005798339844e+00,5.000024288892745972e-02,-4.848427779506891966e-04,3.854248225688934326e-01,2.759305715560913086e+00,0.000000000000000000e+00,-4.536474868655204773e-02,1.166875287890434265e-02,2.936814308166503906e+00,0.000000000000000000e+00,8.285394310951232910e-01
1.731251328000000000e+09,9.276572160000000000e+08,9.267596602439880371e-01,2.864274740219116211e+00,5.000020191073417664e-02,-3.399589622858911753e-04,3.854248225688934326e-01,2.759305715560913086e+00,0.000000000000000000e+00,-4.536474868655204773e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,2.939706400000000000e+07,9.764765501022338867e-01,2.864260673522949219e+00,5.000016838312149048e-02,-2.384144463576376438e-04,3.854248225688934326e-01,2.759305715560913086e+00,0.000000000000000000e+00,-4.536474868655204773e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,1.286490000000000000e+08,1.026193380355834961e+00,2.864250659942626953e+00,5.000014603137969971e-02,-1.672449288889765739e-04,5.542893409729003906e-01,2.751694202423095703e+00,0.000000000000000000e+00,-4.482853412628173828e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,2.326014880000000000e+08,1.075910329818725586e+00,2.864243507385253906e+00,5.000012740492820740e-02,-1.173642303911037743e-04,5.542893409729003906e-01,2.751694202423095703e+00,0.000000000000000000e+00,-4.482853412628173828e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,3.345461120000000000e+08,1.125627160072326660e+00,2.864238739013671875e+00,5.000011622905731201e-02,-8.240416354965418577e-05,5.542893409729003906e-01,2.751694202423095703e+00,0.000000000000000000e+00,-4.482853412628173828e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,4.322975680000000000e+08,1.175344109535217285e+00,2.864235162734985352e+00,5.000010505318641663e-02,-5.790150680695660412e-05,7.231562733650207520e-01,2.744135379791259766e+00,0.000000000000000000e+00,-4.466843232512474060e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,5.368773760000000000e+08,1.225042819976806641e+00,2.864233255386352539e+00,5.000092834234237671e-02,-6.176629540277644992e-05,7.231562733650207520e-01,2.744135379791259766e+00,0.000000000000000000e+00,-4.466843232512474060e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,6.325003520000000000e+08,1.274759650230407715e+00,2.864230871200561523e+00,5.000071600079536438e-02,-4.349889422883279622e-05,7.231562733650207520e-01,2.744135379791259766e+00,0.000000000000000000e+00,-4.466843232512474060e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,7.361973760000000000e+08,1.324476480484008789e+00,2.864228963851928711e+00,5.000055581331253052e-02,-3.068043952225707471e-05,7.231562733650207520e-01,2.744135379791259766e+00,0.000000000000000000e+00,-4.466843232512474060e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,8.312745600000000000e+08,1.374193310737609863e+00,2.864227771759033203e+00,5.000043660402297974e-02,-2.168455466744489968e-05,8.920229673385620117e-01,2.736592292785644531e+00,0.000000000000000000e+00,-4.461063817143440247e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,9.408428160000000000e+08,1.423910140991210938e+00,2.864226818084716797e+00,5.000034719705581665e-02,-1.537072785140480846e-05,8.920229673385620117e-01,2.736592292785644531e+00,0.000000000000000000e+00,-4.461063817143440247e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,3.421827600000000000e+07,1.473627090454101562e+00,2.864226102828979492e+00,5.000028014183044434e-02,-1.093887294700834900e-05,8.920229673385620117e-01,2.736592292785644531e+00,0.000000000000000000e+00,-4.461063817143440247e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,1.409486240000000000e+08,1.523343920707702637e+00,2.864225625991821289e+00,5.000022798776626587e-02,-7.827695299056358635e-06,1.060890913009643555e+00,2.729056119918823242e+00,0.000000000000000000e+00,-4.458888247609138489e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
1.731251328000000000e+09,2.368326880000000000e+08,1.573060750961303711e+00,2.864225387573242188e+00,5.000019073486328125e-02,-5.643386884912615642e-06,1.060890913009643555e+00,2.729056119918823242e+00,0.000000000000000000e+00,-4.458888247609138489e-02,3.107182085514068604e-01,2.924663066864013672e+00,0.000000000000000000e+00,-9.574309736490249634e-02
